Country,Unnamed: 1,Notes,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,year,value
Taiwan,,†¶104,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,4795.342028032891,5824.1295638653,6683.232444895847,7932.920538321646,7999.193978966869,7434.514238540844,8154.006206556881,8162.653763001351,8224.516256911476,9189.324416428779,9539.243412970172,9696.039899617428,2004,10709.62603884511
South East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,
Brunei,,§12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,415.1504970768465,409.2897608098293,424.26824793820424,286.97535130760843,233.65290651670256,246.06509719302494,259.0371431162892,234.6537624791947,2004,283.9645758308682
Cambodia,,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2.280761460163691,2.06904361446306,2004,156.78535940655883
Indonesia,,62,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1360.529590922083,1741.2839552304454,1741.5166512957253,1806.239140079592,1972.281994234397,2280.5775544354856,2648.6351867701783,2984.4566422447783,2947.50154059159,2707.2403481109777,2704.7672948803693,2685.4008009353856,2642.968207779811,2408.296016713591,2004,3873.9439612599267
Laos,,§,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,21.455265389493555
Malaysia,,63,...,...,143.69016286440458,233.59254408390527,314.10615004659707,292.95593560478187,262.85842597286046,240.35192887834015,249.56224549350327,262.40438528915223,228.67781344567388,211.0573167665661,175.07664958865652,180.26828039141074,242.68673467763907,339.3020259373093,476.0486561631493,590.9793551033447,545.2494257501353,564.7737556772906,549.6061034348473,749.3842488948878,840.085493698432,827.8194394082784,766.7276464530092,861.6988848629649,910.0913614728579,939.68984108553,1259.300704053289,1075.4876912412467,1257.4807451536383,1559.9697781187144,2101.8344274354904,2001.7499196102644,1790.608757293592,1650.9863456411044,1473.8680616529189,1262.8263741032938,1834.7510018509142,2004,3605.4598889275235
Myanmar,,§¶64,...,...,158.5395508287362,245.4217675992159,349.5475448364734,438.06862264271626,385.36492296556486,386.25277542809795,396.09393691752126,435.6613874242644,472.0263707013863,456.13159114361093,436.9206018150731,470.4701339202447,534.7005981057441,524.2665191693995,487.898112225654,382.3224002239379,366.87481919210654,367.32010724387345,420.06291247043333,469.5902479850353,478.9273701417428,467.5804664308872,438.8491530385037,362.7242816940031,313.84367036745726,301.0734596912442,350.2662603685669,388.53412057467017,370.6263669468288,387.216920216287,433.02097738850495,417.93388524621616,401.6906768825498,392.4524792326667,391.00400026789475,364.5140413701755,232.94700341848753,2004,708.072005882037
Philippines,,65,...,...,...,...,...,...,...,...,...,598.6427640496095,618.3173352355908,614.5900850878255,630.395794546705,708.1520445297093,799.5332796294972,734.0418153498537,711.7798914297383,793.1217122146246,881.7592031618234,1023.4924896303801,1234.7500968977934,1339.1382457925606,1250.0417629329042,1458.694213808011,1943.7177782462754,2520.2137654620565,...,3247.4959225230878,3103.3495797996598,2374.6347563769746,2840.970612947995,2461.2770178880833,2557.1347620920014,2462.898252519718,2416.1036627234084,1549.629952177077,1664.6079353871196,1757.0430817801905,1871.4611673602633,2004,2623.223413576522
Singapore,,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,998.8066576132992,1208.917185480224,1278.9867759384874,1238.1570752222633,1139.6656236896254,1288.6424661362498,1556.5663143615889,1850.7688550214561,1810.8838637127667,1796.12563320928,2018.575921671795,2238.5449870388543,2365.667944987731,2291.462358642175,2825.695040895383,3314.1395165694553,3235.916294656695,3208.5748903089107,2004,9414.044330902008
Thailand,,§,...,...,...,...,...,...,...,...,539.4017750273106,478.3701053609684,490.84881342359,457.3487812154148,395.88664384709773,517.4953262773882,549.6700021470275,564.4779620556229,608.9633170939685,655.349294964889,752.126187773226,904.3610894737883,1055.4890848257553,1241.0729888246892,1493.410034575879,1540.7211554508629,1445.0716335101629,1346.295898999662,1461.635046728501,1796.1123754012012,2161.339878298881,2730.552489391358,3175.483685298347,3046.703793942172,2971.2174901101703,3168.25077010695,3207.183839671119,3507.1296896877748,3773.2947680058787,3601.104887722824,3569.8774763941187,2004,3325.367467369302
Timor Leste,,§66,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,...
Viet Nam,,§67,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,866.0559854449555,2004,2004.8422714790165
Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,
Kazakhstan,,†,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,640.8330227915949
Kyrgyz Republic,,52,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,124.81899926273651
Tajikistan,,§,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,54.83616411381449
Turkmenistan,,§53,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,...
Uzbekistan,,§54,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,...
Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,
Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,
Albania,,§¶3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,167.0161037198981
Bosnia and Herzegovina,,†§¶11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,272.7430686294793
Bulgaria,,†13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,1183.4437292412617
Croatia,,70,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,1026.6799367988463
Czechia,,71,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,4404.667870118601
Estonia,,‖73,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,389.03272082531146
Hungary,,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2838.615614335168,2767.0462855297833,3034.2695631181837,3266.9583996479987,3066.0713682932337,3191.9837619290793,3616.3374558584715,3595.0097200253467,3587.2420022585175,3702.9827752982665,3659.8639481718637,3739.7810970168716,3545.6202666744402,5529.613666768235,3586.28311250658,3638.2339333892,2004,2099.924687093666
Kosovo,,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,...
Latvia,,‖75,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,435.6776251112615
Lithuania,,‖,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,510.2906221530256
North Macedonia,,†77,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,200.86232578613675
Montenegro,,76,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,...
Poland,,78,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5936.595357000338,6336.946420524001,6377.684155924535,6795.538982727181,6866.330050083712,7314.089140343497,7608.318347204165,8094.44661200655,7760.355787140881,7796.556855039593,7362.547273262809,7442.478387978437,8205.889845453905,7299.368522315117,8244.810452503809,8888.598812001943,9224.340780688095,8965.621216202722,2004,7699.905143170977
Romania,,¶‖,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5030.628703034766,5078.71559504907,4574.419727514457,4703.884436783735,4796.3592291189325,10831.880675529515,11491.534194187261,9412.501398586366,2004,2694.546122663177
Serbia,,79,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,1358.4929497364847
Slovakia,,‖,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,1471.8360021294739
Slovenia,,‖,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,667.659096145376
Eastern Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,
Armenia,,†6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,272.68611574255283
Azerbaijan,,‖7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,504.58608500599445
Belarus,,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,323.42986791908265
Georgia,,†§81,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,140.88275826216082
Moldova,,†¶82,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,28.950257387510913
Russia,,83,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,31213.874688561737
Ukraine,,84,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,2319.0522176133995
Western Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,
Austria,,,...,...,...,...,...,...,...,...,1432.1970902241167,1629.9009708673743,1612.5658875839054,1511.87495248667,1451.7124154220016,1528.231780418809,1873.6861740087284,2357.198353396292,1950.2759275692808,2240.348941896041,2270.2513468111742,2275.131223004953,2341.8806983794875,2317.532401658782,2231.021218326326,2312.849506017162,2402.555674364987,2690.5369422048543,2991.0426579857294,3052.8843934863435,3150.2539706230964,3413.7419904066633,3625.863203644093,3624.1281149650104,3512.108790693714,3663.3900231227444,3720.392178494473,3754.7587338055005,4107.694611602999,4241.073755280494,4077.763909679677,2004,3757.835700330009
Belgium,,,2354.7389332496214,2375.31342781146,3515.193921487579,5194.76195167461,5171.654198629537,5335.206624397,4418.942568362169,4296.6191470621125,4480.109510330674,4412.649950926616,4448.205702739613,4547.235050286518,4596.950287760335,4892.50709584893,5043.244596508051,5412.293488738164,5239.465084269772,5658.8882887791615,5933.448958231846,6142.792546930876,6183.882843546235,6591.6102873441705,6869.375945595281,7240.4146838112365,7570.969562068328,7677.085830713042,8359.386312222057,8797.018715806027,9023.768594264951,9626.296109459,9838.085816085684,10028.74970217574,10117.583307137107,9782.227530713988,9394.578624540687,8995.312917621955,8890.439897817632,9257.294325364652,9316.04564161822,2004,5811.348531026861
Cyprus,,†§,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,89.14950205405593,118.11047947660529,436.78502276520663,2004,396.16095329418
Denmark,,,1164.4792905483835,1094.0154564253714,1309.6541469543904,1795.4466157005534,2339.7082930865936,2329.1809216891284,2296.059255130032,2203.052452254686,2318.3033552805714,2246.9072593996743,2204.2640396342645,2457.3372795047903,2518.3321348427507,3082.69527422267,3092.637570285329,3205.176454910012,3401.379423688424,3347.5247056348085,3344.9499222682534,3569.6958618240214,3514.624171472941,3708.3583734630083,3771.919006446782,3751.2471097860603,3567.7734564012167,3923.274158877044,4295.811924220522,4205.330158168047,4226.194114166427,4390.665512484272,4418.103335937728,4458.219670418281,4505.880323490193,4636.457443652887,4673.251605513788,4560.012097951501,4457.163936786053,4293.7092680494225,4536.098360431877,2004,4416.239652876641
Finland,,85,...,...,...,...,...,...,...,...,...,694.3179447451187,816.1506000597582,858.2381411656701,991.6870342911583,1391.3670233998591,1104.8855772843922,1089.4482047843373,1111.152312068367,1092.9741205148632,1069.9305490145214,1220.520490091933,1116.44480349033,1184.3435568178559,1287.3006185679972,1480.265983763207,1541.597312367907,1454.9114011443999,1688.6059991936331,1493.3275789405818,1530.9703918071427,1592.6245904458726,1777.5141906489998,2073.328169143486,1938.884421011378,2111.794687168446,2412.4759033409823,2218.683377519115,2384.361985526831,2544.000792354549,2533.287595128119,2004,3638.778680869866
France,,101,14723.16128983744,15919.208625302534,21321.81835880105,27085.20314416686,30166.76220247614,25714.621121862117,23963.08253823984,30627.753059745002,32785.49917763487,30199.59118727108,30882.54726947597,31699.41059651597,32944.14687474814,34047.04669346288,33417.34395796061,34399.57620601262,34897.02736238946,35948.421536310474,37813.96649795103,37858.75688873661,36212.50951032622,36414.63666814068,36913.15552569444,37878.74829649471,39260.95057289636,39115.58436714512,40870.34219523168,42638.00688379448,44963.69666227543,47512.17293528256,48618.41737873283,49583.92096986475,50817.623063673054,51788.81517947862,52749.50764189552,52436.33958823241,52374.661831231504,53913.23142147986,55492.15662131625,2004,52705.74923916978
Germany,,,...,...,...,...,19110.245655188774,19348.10522272958,22356.15369611662,21291.522888305713,25912.382563548726,19411.02747550604,31099.50797454166,33484.71031020694,35603.09448744531,45265.86558203729,50817.24984281329,48727.987420620164,48075.80901617815,47187.46298854539,49087.05102025401,43567.33734212756,47786.60540169052,48330.47121080469,51779.19353234839,55388.628013323825,57514.0005235472,60064.84258700998,59792.64443320511,59360.773872032754,59106.16330253488,61619.34995483522,62479.54795376269,63317.79203278785,64061.79373634348,63235.11481987917,63784.07242868372,63142.52695377934,63277.38144519451,64955.99599506055,66118.60753344983,2004,44884.133957734375
Greece,,,858.536108020117,962.3759570452725,1134.1907222240377,1095.3696228800259,1047.2659112227327,1127.7478465274141,1147.0813879191464,1481.4121978312817,1543.3924692414744,1519.874424078554,1573.6173721598661,1671.615943283444,1617.0360530782111,1644.330663064558,1685.877035265009,1752.2581673473214,1895.4208447622052,2057.3271271983285,2649.039115759252,3093.5584416052034,3501.7764678521376,3777.8946131915586,3993.3252258916195,4257.163650167049,4280.884444255271,5316.61412647828,6839.28720149574,7484.628115013718,7934.68010428097,8104.781777375883,7851.246486964407,6790.500237602212,8037.668941267224,8201.424249706108,7481.341534868868,7343.453939737138,7288.315628094289,6227.832128725792,6214.143950882924,2004,7651.33545140531
Iceland,,86,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2004,0
Ireland,,,...,...,...,...,...,...,...,...,...,278.5775461824479,291.9066153777804,310.50019328757173,322.83086460081586,327.5873954071212,331.22638148018945,370.413967640515,382.48581428795796,363.8210507318108,370.35347166644306,380.93485895938727,397.4848495197699,449.894114340458,507.02850042954276,602.1516647093923,644.5002750741348,653.1609445270616,792.6424409667256,818.914183598713,834.079131371579,892.7034378970965,985.4173946133999,1037.2714970085128,992.7552962777805,1005.3667286952287,942.5835339514534,911.8873328999007,940.1316003129863,965.6220700456356,902.4602374312487,2004,1314.1091453193233
Italy,,87,6269.594888721123,7401.352433892681,8384.569390793073,9384.174253360377,8524.796780801229,9350.2056234843,9211.142818408078,9482.447724785181,9782.87284468488,10072.586703189068,10385.527289777221,10906.023132014454,11201.095294614795,12388.740554395568,13787.585525797049,14119.577266489865,14654.282570267791,15725.765619912132,15447.65215848435,15634.560989033713,15431.232069352469,16288.187597947057,18305.206759775734,20316.791328404797,20283.7491403497,20261.4775739361,18865.91898802852,18807.996997859544,20125.624429256335,20996.135382289758,22342.787644511827,21772.81834799115,22897.11165109297,25546.186840393457,26104.58154604935,26875.213982749196,26606.884265282333,28410.243449055954,30912.17931215823,2004,37964.582941606495
Luxembourg,,88,25.55322743838659,37.33951127980542,53.5780000486462,87.00730945784208,97.59159130015618,111.8933666683413,121.71980623506614,77.86186910202363,82.6928006102455,80.26975111989697,74.99566194865209,48.824791715249816,53.58364180352802,65.00125468794623,61.96180442512159,79.94015512158636,79.38441045877019,80.09309554389071,64.99983739423718,57.562252989941186,58.82064471570802,59.751878045113195,60.74753528986757,67.4167525435234,73.94169536831214,79.80363696761516,84.75210445671267,90.98675957646462,89.14822080807616,96.97299141436751,99.83114413061547,115.90629915033236,119.97674731097806,121.11839591917462,123.87683157816296,124.5059647240117,121.16468780906115,127.48451915868637,145.98461092114476,2004,276.63199560656506
Malta,,†‖,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,35.8050896793571,37.53123208555572,46.002424347604716,2004,52.63196651473143
Netherlands,,,4110.463538503154,4996.727311436635,5251.522377521011,6207.842347114381,6588.872417311869,7540.617195930214,7940.836188412965,8504.85993171922,7977.041439047426,7007.56731315812,6300.630875741259,7070.024822115102,8130.485925010788,8631.48670704346,8815.671327054031,9614.521748692076,9268.462646391461,9002.383505600272,9977.109516101342,9862.002427690666,10309.089027116877,10556.064972007596,11039.683970234664,11387.051372470327,11564.621737454741,12095.176591625077,12714.248215666848,12549.80522723534,13986.772333160548,13516.665386779541,14333.227393567666,13945.435785099924,14087.815420904335,15189.01760917137,13924.334531669241,14158.497681555971,14000.648933031587,14200.598815753094,14457.601000970042,2004,12324.01915460231
Norway,,,938.226837846559,823.667337575669,1139.3109510678878,1519.8744409064163,1912.7236249130392,1958.2813971177748,1620.9264372196185,1583.5906574013763,1672.1129894854016,1556.2910427112274,1646.7643519036396,1567.7136514080312,1705.210366958747,1883.6747126047476,1962.0598923798839,1989.667635702489,2305.8562639853644,2292.122793664496,2363.8980105196547,2505.749680381751,2644.7000221467224,2652.010996764135,2718.9486020704394,2717.955288366251,2737.4262265243133,2810.972903987868,3048.6617416610648,3121.366282451776,3185.0936282164903,3401.624543221035,3487.738387267313,3520.978018691209,3559.335579704178,3698.1662843850163,3859.2905253708373,3717.1166247354286,4282.475008007874,4147.175829997615,4413.3867877464445,2004,4984.994312637691
Portugal,,,633.5385207440579,681.5543943095224,707.9616296584973,773.2667911887373,894.9585797594069,940.8503740754907,1006.5457764378162,999.2084487789327,1026.2502766618475,1049.3739669181305,1178.0213645615622,1225.5384175551878,1964.7264706092262,2233.388450366388,2181.4902533858426,2378.0063728069526,2379.4108655711852,2507.1067095551157,3076.998983705576,3239.263219329285,3040.555821733666,3383.3647897668634,3689.910845873482,3697.3346661209334,3494.484669976862,4096.804667633624,2696.3563208386468,2159.556119215418,1989.448050506745,2009.489229118021,2042.2517010242593,2213.9239848430993,2203.9864319597723,2207.4407888069636,2122.429879557405,1975.1746835162826,1998.3714880960545,2247.3632967910153,2338.8152497631218,2004,3478.737567763554
Spain,,89,3074.3369662112746,2882.0851854354673,2727.4533798004354,3456.922137767642,3389.5515822218813,3406.3725495403633,3685.4159812876956,3910.7699480944184,4092.3009693847707,3590.469275028314,3421.2545495121044,4106.739207810953,4138.53226884944,5054.44117612213,4761.705833350732,5441.111848177409,5458.568111829776,6561.629940844239,6167.617327373032,8170.835258862386,9639.42554225175,9719.110367084266,9341.520506306246,11131.88015539113,10971.087459698196,12144.960570412508,11072.148265934036,13117.592446705617,13325.819733852219,13874.000524453615,14859.48562441697,15407.687716687587,15649.481629467606,16206.743269154378,18157.111536260276,18599.571354282445,18920.26038646719,17688.074143239253,18719.07007608579,2004,19743.8436869632
Sweden,,,...,...,...,...,...,...,...,...,...,...,...,3707.4183522656476,3890.078550136614,4183.341698425006,4460.752825136174,4689.772915026437,4971.72081212496,5017.902041673903,4890.99521895564,4896.839779146358,5154.899887494128,5294.721791278153,5412.104922611282,5582.968815304651,5600.681786822197,5645.004641614921,5787.403373644538,5784.455364602596,5827.275953523183,5998.313692414973,6222.596579430633,6078.290243247189,5974.55270151362,5829.632630933177,5762.84794481113,5842.15844024084,5928.630933146725,6026.993798050353,6017.336546499795,2004,5505.718004949891
Switzerland,,†¶90,...,...,...,...,...,...,...,...,4356.508220957955,4642.060407001078,4501.18702653652,4215.731018804031,4910.434656101751,5428.354685673949,5655.5698219549695,6128.735159368294,6177.242918278473,6492.285315252133,6324.319468618847,6024.266755130341,6431.616744739458,6616.574044611747,6882.415511242408,7011.231308810367,6794.826982683463,6768.101871284605,6384.062616672401,7232.898923311562,6857.337578279223,6868.552315929654,7182.033840749759,7143.450736123071,7131.098979540449,7428.700020620839,7527.8777405638975,7606.806654695877,8367.353696622797,7931.176271602506,7629.942650323073,2004,5332.534289351052
United Kingdom,,91,...,35704.86149608095,42039.70285663108,53777.98412398683,59747.701624979505,56723.21397319046,54008.653697963215,53009.537074453765,51188.48564826165,49846.43572039315,49594.4074467273,50619.858951101975,50570.863424127034,51220.09565654618,52094.808959978545,53505.88038012159,53666.06114056437,53379.64570342124,54743.850438548805,53964.06421080683,50996.53335074799,52528.46521482792,52410.854112899025,55748.85537600343,55933.923739526435,55949.15657818125,58780.36466490253,57918.9397175536,55391.16921192468,57151.93126382751,58938.48001064873,62847.695645000815,61562.213848497326,67118.11460726078,70103.10456921722,73579.82075725455,74271.16455145825,73353.88008413232,72554.04337551122,2004,67542.47990814758
Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,
Bahrain,,8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,82.52656780648594,78.53062294940995,83.67294477608195,104.41129084405392,56.178668163545275,73.37875657288681,95.88823977534517,232.91841220101333,303.8546344068074,321.7887397349504,394.0943851310302,470.5141199738066,269.4727200585436,241.3568907982179,251.8894401285167,274.17779625011127,279.0472252953535,2004,745.8016858998411
Egypt,,§¶,...,...,...,...,...,...,...,...,...,...,...,...,...,1358.5685317027398,1949.317037921364,2511.5919261607114,2512.3120874490655,2154.954384373455,2257.4004285886135,2929.57669760215,3882.7850276315917,4598.8048644112705,5167.49351065087,4261.247565528555,4329.512614358922,5763.454458087958,5465.498987194298,5660.6899556412545,6274.516414471707,5103.026211067098,3852.9779640072506,3766.000571600267,4556.509394995853,5038.347290756064,5651.945181109153,6015.280190335915,6027.2956502217,5472.127199153499,4647.76272072192,2004,4233.680519416497
Iran,,92,...,...,...,...,...,...,...,...,...,...,...,271.4730270352953,282.5139864386505,290.9746727676854,339.518548820951,394.96936709981435,497.4603502990948,639.4938538711688,813.5666088629132,1067.3820836186444,1333.6293136962754,1437.2051126062652,894.8462517293996,777.5601044587912,832.427607125876,5770.020933984445,7846.059072683976,8841.382859176401,7403.838223613694,7044.832875130201,3924.341823125683,3181.6863318831865,4733.905210494157,5086.2586951178655,4770.66899996292,4157.904654745491,4344.861148606672,3480.270795254926,3192.6934875625684,2004,5326.274383613434
Iraq,,§¶93,...,...,...,...,...,...,...,...,0.05104368648635102,0.054932411229282545,0.0643311897553093,0.07369085940935363,0.07717694033460054,0.08201089643707246,0.09533518142202917,0.10827159349068116,0.13257777677582494,0.13532879156483016,0.13076330925437146,0.15899239430674647,0.19398993319175958,0.19827873444913624,0.20148204768793193,0.19478567861094942,0.2414665431104197,0.47464729392232374,0.4821996197960576,0.4733555098097341,0.49429840717335594,0.46740479929018364,...,...,...,...,...,...,...,...,...,2004,2140.4671971698085
Israel,,94,...,...,...,413.1238802558966,392.63587598207283,480.39403342119255,668.7012650208407,1289.385279420146,1139.2240750806245,1070.7817469172526,1135.8358229860469,1234.5346574451255,1469.104272376852,1884.195034261675,2251.2424896807543,2300.150181026643,2406.3927251961077,2666.96829249759,4345.939981743136,5507.041247912528,6792.680415377114,9247.252768858343,9996.824787214502,10136.27603309059,14929.926606067547,15313.293468063532,16919.045765288563,15646.620170347142,13353.314348517855,14511.524706189559,12912.762532850915,13685.3496718349,16059.739364660409,14874.069221004023,13241.298001252371,14401.818262522562,13599.137993866023,12689.190173761997,15510.69879519176,2004,14313.296416472378
Jordan,,†,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1008.9782794844324,1230.8725668844177,...,924.459398360726,872.9876048885,965.5460126090093,930.9041579461122,828.287965813721,812.7988568603469,1233.4407747336484,952.2227668593617,959.5613324262324,1081.4229425399456,1005.7238923212466,1091.9665001643482,1149.6533587124782,1174.7994199427446,1131.2742678153365,1235.7926200066129,1366.8615342497385,1369.6002945405144,2004,1087.7853530332952
Kuwait,,95,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,697.5190522282054,874.1219387123277,2387.6870827233124,...,...,3268.7278553809406,2846.1617687674357,3189.1546179819666,3147.8763152942247,3313.8162114916463,3916.141349509496,4199.580056335029,4335.516034466637,4084.831861370798,3670.871775708539,3608.2463474914475,2004,6522.862536259113
Lebanon,,§,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1990.293730095534,1565.2664061092014,950.1422138425298,1691.5506017153386,1993.4151708888155,1422.500220813788,1109.509105553103,276.1761145252436,2004,1129.0846287915933
Oman,,‡96,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,375.3695758461633,631.575713108489,680.3143910065443,727.1320259755543,1502.568446715686,1607.8076434215095,1542.1491139069396,2025.7747596685695,1582.1365198379826,1581.8496916474594,1906.7869792214526,2069.779173222172,2441.033617544698,2858.732655473166,3046.4676776139713,2526.2237174489974,2163.1182339763936,2004,3570.9333726776845
Qatar,,§102,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2317.5788897568664,3651.769856744258,4784.426198376876,2872.8366935631766,2746.2332263769704,4709.141826940582,...,2576.3640141545525,2004,1421.0871467683785
